"country_code","gender","date","actual","pred"
"AR","female",2016-02-01,1.25,1.70392826200932
"AR","female",2016-02-08,2,1.53394017924158
"AR","female",2016-02-15,2.31944444444444,1.90970589816879
"AR","female",2016-02-22,1.5,1.73394482069045
"AR","female",2016-02-29,1.32432432432432,1.51582233078497
"AR","female",2016-03-07,2.12162162162162,1.66561618365751
"AR","female",2016-03-14,2.35135135135135,2.06320863292035
"AR","female",2016-03-21,1.24,1.9275235788018
"AR","female",2016-03-28,2.59210526315789,2.28494487805533
"AR","female",2016-04-04,3.06578947368421,2.30513170925093
"AR","female",2016-04-11,2.03947368421053,2.10415842537631
"AR","female",2016-04-18,1.92105263157895,2.31632406462394
"AR","female",2016-04-25,2.13157894736842,2.4636324141571
"AR","female",2016-05-02,2.60526315789474,2.30188943724974
"AR","female",2016-05-09,1.73684210526316,2.26964241540862
"AR","female",2016-05-16,NA,2.37774636690407
"AR","female",2016-05-23,NA,1.8091743601928
"AR","female",2016-05-30,2.23076923076923,1.81804238037019
"AR","female",2016-06-06,2.47435897435897,2.00356132476911
"AR","female",2016-06-13,1.34615384615385,1.86717083815681
"AR","female",2016-06-20,1.30379746835443,1.68236821197102
"AR","female",2016-06-27,1.775,1.6743092544673
"AR","female",2016-07-04,2.08641975308642,1.74755886997741
"AR","female",2016-07-11,2.4320987654321,2.22539460901972
"AR","female",2016-07-18,1.46341463414634,1.73247886007396
"AR","female",2016-07-25,1.62650602409639,1.71902619816651
"AR","female",2016-08-01,2.02409638554217,1.91316055151612
"AR","female",2016-08-08,1.87951807228916,1.90371974289242
"AR","female",2016-08-15,1.59036144578313,1.64298929740455
"AR","female",2016-08-22,1.55421686746988,1.72711193765302
"AR","female",2016-08-29,1.64285714285714,1.61764248686602
"AR","female",2016-09-05,1.34117647058824,1.48268799793331
"AR","female",2016-09-12,1.37647058823529,1.53115828746545
"AR","female",2016-09-19,1.18604651162791,1.53270332135223
"AR","female",2016-09-26,1.2183908045977,1.39751040279778
"AR","female",2016-10-03,1.62068965517241,1.41014329484129
"AR","female",2016-10-10,1.47126436781609,1.66895004996127
"AR","female",2016-10-17,0.943181818181818,1.17007352240505
"AR","female",2016-10-24,0.921348314606742,1.18964647314193
"AR","female",2016-10-31,1.08988764044944,1.21602971679738
"AR","female",2016-11-07,0.811111111111111,1.35756331497868
"AR","female",2016-11-14,0.766666666666667,1.10206670047227
"AR","female",2016-11-21,1.16666666666667,1.15116670518565
"AR","female",2016-11-28,0.744444444444444,0.895754732273343
"AR","female",2016-12-05,1.02222222222222,1.09978825148625
"AR","female",2016-12-12,0.855555555555556,0.784561786500709
"AR","female",2016-12-19,0.844444444444444,1.13017534599147
"AR","female",2016-12-26,0.488888888888889,0.842979333285578
"AR","female",2017-01-02,0.511111111111111,0.218903292630204
"AR","female",2017-01-09,0.733333333333333,0.710678423622851
"AR","female",2017-01-16,0.366666666666667,0.785949920536609
"AR","female",2017-01-23,0.577777777777778,1.07623168735721
"AR","female",2017-01-30,0.78021978021978,0.751603989188217
"AR","female",2017-02-06,0.956043956043956,0.707096770777613
"AR","female",2017-02-13,0.576086956521739,1.02640447101675
"AR","female",2017-02-20,0.782608695652174,0.626994221569523
"AR","female",2017-02-27,0.217391304347826,0.510172818514963
"AR","female",2017-03-06,0.41304347826087,0.633628885206027
"AR","female",2017-03-13,0.634408602150538,0.855280498600454
"AR","female",2017-03-20,0.849462365591398,0.587231169255277
"AR","female",2017-03-27,1.11827956989247,1.19162691438708
"AR","female",2017-04-03,0.936170212765957,1.11286642978107
"AR","female",2017-04-10,0.829787234042553,0.668143405215344
"AR","female",2017-04-17,1.53191489361702,0.939163576836685
"AR","female",2017-04-24,1.38541666666667,1.34339758501453
"AR","female",2017-05-01,1.27835051546392,1.27892851794988
"AR","female",2017-05-08,1.08247422680412,1.16764182149051
"AR","female",2017-05-15,1.5360824742268,1.3921482852465
"AR","female",2017-05-22,1.20618556701031,0.984852205838172
"AR","female",2017-05-29,1.22448979591837,0.984457818317513
"AR","female",2017-06-05,0.84,1.12506914905463
"AR","female",2017-06-12,1.24509803921569,0.792122889689408
"AR","female",2017-06-19,1.13725490196078,0.860597399603353
"AR","female",2017-06-26,0.627450980392157,1.02292414292407
"AR","female",2017-07-03,1.08823529411765,0.967151183905647
"AR","female",2017-07-10,1.10576923076923,1.38835620181936
"AR","female",2017-07-17,1.25,0.768205077762515
"AR","female",2017-07-24,0.807692307692308,0.950005998048198
"AR","female",2017-07-31,1.5,1.13119203419537
"AR","female",2017-08-07,1.06666666666667,1.18880835286458
"AR","female",2017-08-14,1.11428571428571,0.902609563637884
"AR","female",2017-08-21,0.666666666666667,1.05546187623192
"AR","female",2017-08-28,0.771428571428571,0.889849704518667
